time	V(bpsksignal)	V(carriersignal)	V(demodedsignal)	V(injectedcarrier)	V(modulatingsignal)
4.020929211488586e-03	8.271897e-01	4.837337e+00	5.070463e+00	4.837337e+00	-5.000000e+00
4.022335678364687e-03	8.690704e-01	4.930103e+00	5.070463e+00	4.930103e+00	-5.000000e+00
4.024116189778109e-03	8.984032e-01	4.992292e+00	5.070463e+00	4.992292e+00	-5.000000e+00
4.026171218754642e-03	8.989626e-01	4.986467e+00	5.070463e+00	4.986467e+00	-5.000000e+00
4.028406453176123e-03	8.591259e-01	4.885911e+00	5.070463e+00	4.885911e+00	-5.000000e+00
4.032030486581298e-03	7.074379e-01	4.520049e+00	5.070463e+00	4.520049e+00	-5.000000e+00
4.037805603894031e-03	2.634755e-01	3.466998e+00	5.070463e+00	3.466998e+00	-5.000000e+00
4.046511136070774e-03	-7.493619e-01	1.087302e+00	5.070463e+00	1.087302e+00	-5.000000e+00
4.053205316730799e-03	-1.646790e+00	-1.000186e+00	5.070463e+00	-1.000186e+00	-5.000000e+00
4.058960843954737e-03	-2.366439e+00	-2.668740e+00	5.070463e+00	-2.668740e+00	-5.000000e+00
4.064212577240717e-03	-2.899821e+00	-3.894790e+00	5.070463e+00	-3.894790e+00	-5.000000e+00
4.067850441502370e-03	-3.164779e+00	-4.503931e+00	5.070463e+00	-4.503931e+00	-5.000000e+00
4.070789598672330e-03	-3.307051e+00	-4.826055e+00	5.070463e+00	-4.826055e+00	-5.000000e+00
4.072865164643010e-03	-3.364483e+00	-4.955086e+00	5.070463e+00	-4.955086e+00	-5.000000e+00
4.074601937405273e-03	-3.385434e+00	-4.998436e+00	5.070463e+00	-4.998436e+00	-5.000000e+00
4.076352021434652e-03	-3.381096e+00	-4.981969e+00	5.070463e+00	-4.981969e+00	-5.000000e+00
4.078212445663526e-03	-3.347991e+00	-4.898493e+00	5.070463e+00	-4.898493e+00	-5.000000e+00
4.079902777186743e-03	-3.293770e+00	-4.764632e+00	5.070463e+00	-4.764632e+00	-5.000000e+00
4.081327891808526e-03	-3.229655e+00	-4.609978e+00	5.070463e+00	-4.609978e+00	-5.000000e+00
4.082562671799093e-03	-3.161479e+00	-4.446060e+00	5.070463e+00	-4.446060e+00	-5.000000e+00
4.083827394538646e-03	-3.079686e+00	-4.250446e+00	5.070463e+00	-4.250446e+00	-5.000000e+00
4.085106401093471e-03	-2.984968e+00	-4.025347e+00	5.070463e+00	-4.025347e+00	-5.000000e+00
4.087071050246725e-03	-2.818075e+00	-3.629527e+00	5.070463e+00	-3.629527e+00	-5.000000e+00
4.089209161637321e-03	-2.609034e+00	-3.136216e+00	5.070463e+00	-3.136216e+00	-5.000000e+00
4.091523081160887e-03	-2.355275e+00	-2.538963e+00	5.070463e+00	-2.538963e+00	-5.000000e+00
4.094476032687830e-03	-1.998046e+00	-1.700772e+00	5.070463e+00	-1.700772e+00	-5.000000e+00
4.097903190815077e-03	-1.551562e+00	-6.568280e-01	5.070463e+00	-6.568280e-01	-5.000000e+00
4.103655206832067e-03	-7.808781e-01	1.138249e+00	5.070463e+00	1.138249e+00	-5.000000e+00
4.110066220508958e-03	4.975876e-03	2.955731e+00	5.070463e+00	2.955731e+00	-5.000000e+00
4.116477779259217e-03	5.899418e-01	4.300152e+00	5.070463e+00	4.300152e+00	-5.000000e+00
4.122545520995473e-03	8.740363e-01	4.940659e+00	5.070463e+00	4.940659e+00	-5.000000e+00
4.125581609734997e-03	9.023646e-01	4.996662e+00	5.070463e+00	4.996662e+00	-5.000000e+00
4.127446964578469e-03	8.813908e-01	4.941020e+00	5.070462e+00	4.941020e+00	-5.000000e+00
4.129878947170706e-03	8.102251e-01	4.766897e+00	5.070460e+00	4.766897e+00	-5.000000e+00
4.132374027131563e-03	6.875941e-01	4.472860e+00	5.070456e+00	4.472860e+00	-5.000000e+00
4.135223257064071e-03	4.902012e-01	4.003462e+00	5.070445e+00	4.003462e+00	-5.000000e+00
4.139604257617657e-03	8.155845e-02	3.038589e+00	5.070388e+00	3.038589e+00	-5.000000e+00
4.145192795288868e-03	-5.790338e-01	1.487369e+00	5.070045e+00	1.487369e+00	-5.000000e+00
4.152526672389230e-03	-1.555527e+00	-7.904474e-01	5.067448e+00	-7.904474e-01	-5.000000e+00
4.159967718808430e-03	-2.480433e+00	-2.930716e+00	4.998795e+00	-2.930716e+00	-5.000000e+00
4.160910180652675e-03	-2.581948e+00	-3.165327e+00	4.963073e+00	-3.165327e+00	-5.000000e+00
4.162795104341167e-03	-2.771974e+00	-3.600478e+00	4.832418e+00	-3.600478e+00	-5.000000e+00
4.164006644175103e-03	-2.881332e+00	-3.853896e+00	4.664326e+00	-3.853896e+00	-5.000000e+00
4.164969894306688e-03	-2.962429e+00	-4.039518e+00	4.465889e+00	-4.039518e+00	-5.000000e+00
4.165969096004341e-03	-3.039791e+00	-4.216429e+00	4.242851e+00	-4.216429e+00	-5.000000e+00
4.166887958668795e-03	-3.104066e+00	-4.364468e+00	4.035851e+00	-4.364468e+00	-5.000000e+00
4.167664718648469e-03	-3.153940e+00	-4.478287e+00	3.854742e+00	-4.478287e+00	-5.000000e+00
4.168467395267592e-03	-3.200631e+00	-4.584695e+00	3.666972e+00	-4.584695e+00	-5.000000e+00
4.169208352135340e-03	-3.239078e+00	-4.672579e+00	3.490332e+00	-4.672579e+00	-5.000000e+00
4.170321451480751e-03	-3.288835e+00	-4.785517e+00	3.223363e+00	-4.785517e+00	-5.000000e+00
4.171453411078030e-03	-3.329169e+00	-4.876370e+00	2.948421e+00	-4.876370e+00	-5.000000e+00
4.173004759084921e-03	-3.367185e+00	-4.960761e+00	2.569031e+00	-4.960761e+00	-5.000000e+00
4.175755124722118e-03	-3.385400e+00	-4.994373e+00	1.890043e+00	-4.994373e+00	-5.000000e+00
4.177729405588054e-03	-3.359426e+00	-4.926655e+00	1.400057e+00	-4.926655e+00	-5.000000e+00
4.180935947987459e-03	-3.248942e+00	-4.656252e+00	6.013329e-01	-4.656252e+00	-5.000000e+00
4.185209357118845e-03	-2.977023e+00	-4.006077e+00	-4.651154e-01	-4.006077e+00	-5.000000e+00
4.189535826655278e-03	-2.574947e+00	-3.055634e+00	-1.546187e+00	-3.055634e+00	-5.000000e+00
4.197756761475411e-03	-1.572266e+00	-7.024031e-01	-3.600759e+00	-7.024031e-01	-5.000000e+00
4.202639167576434e-03	-9.141891e-01	8.253244e-01	-4.773381e+00	8.253244e-01	-5.000000e+00
4.205166195608759e-03	-5.842954e-01	1.594656e+00	-5.015384e+00	1.594656e+00	-5.000000e+00
4.206907986347484e-03	-3.636458e-01	2.102705e+00	-5.056642e+00	2.102705e+00	-5.000000e+00
4.207958080562186e-03	-2.366748e-01	2.397220e+00	-5.075078e+00	2.397220e+00	-5.000000e+00
4.208871455379968e-03	-1.298301e-01	2.644950e+00	-5.067784e+00	2.644950e+00	-5.000000e+00
4.209865580525819e-03	-1.685713e-02	2.904658e+00	-5.072365e+00	2.904658e+00	-5.000000e+00
4.210540395965879e-03	5.673606e-02	3.074553e+00	-5.069265e+00	3.074553e+00	-5.000000e+00
4.211245435589897e-03	1.310238e-01	3.246150e+00	-5.071247e+00	3.246150e+00	-5.000000e+00
4.211891088601598e-03	1.969237e-01	3.397713e+00	-5.069970e+00	3.397713e+00	-5.000000e+00
4.212770113480336e-03	2.827489e-01	3.595026e+00	-5.070815e+00	3.595026e+00	-5.000000e+00
4.213706708373604e-03	3.689274e-01	3.793183e+00	-5.070207e+00	3.793183e+00	-5.000000e+00
4.215403593409602e-03	5.107221e-01	4.118303e+00	-5.070679e+00	4.118303e+00	-5.000000e+00
4.217084163674814e-03	6.314913e-01	4.394210e+00	-5.070282e+00	4.394210e+00	-5.000000e+00
4.219198360296520e-03	7.534418e-01	4.671461e+00	-5.070621e+00	4.671461e+00	-5.000000e+00
4.222404449073441e-03	8.706983e-01	4.933657e+00	-5.070320e+00	4.933657e+00	-5.000000e+00
4.225528062445173e-03	9.026327e-01	4.997248e+00	-5.070594e+00	4.997248e+00	-5.000000e+00
4.227359792992470e-03	8.829842e-01	4.945140e+00	-5.070352e+00	4.945140e+00	-5.000000e+00
4.230337067997374e-03	7.914290e-01	4.721496e+00	-5.070564e+00	4.721496e+00	-5.000000e+00
4.235127950408712e-03	4.977855e-01	4.021327e+00	-5.070368e+00	4.021327e+00	-5.000000e+00
4.241963689602615e-03	-1.816399e-01	2.418758e+00	-5.070554e+00	2.418758e+00	-5.000000e+00
4.249347967304528e-03	-1.128027e+00	2.047848e-01	-5.070376e+00	2.047848e-01	-5.000000e+00
4.256803602083550e-03	-2.108845e+00	-2.072908e+00	-5.070547e+00	-2.072908e+00	-5.000000e+00
4.265858567598892e-03	-3.030870e+00	-4.197665e+00	-5.070382e+00	-4.197665e+00	-5.000000e+00
4.272791653855644e-03	-3.363522e+00	-4.951945e+00	-5.070541e+00	-4.951945e+00	-5.000000e+00
4.275674750589312e-03	-3.385354e+00	-4.995507e+00	-5.070393e+00	-4.995507e+00	-5.000000e+00
4.277598581895377e-03	-3.362514e+00	-4.933502e+00	-5.070524e+00	-4.933502e+00	-5.000000e+00
4.279427799486415e-03	-3.311067e+00	-4.807747e+00	-5.070412e+00	-4.807747e+00	-5.000000e+00
4.280850117993460e-03	-3.252993e+00	-4.666010e+00	-5.070505e+00	-4.666010e+00	-5.000000e+00
4.282321304414012e-03	-3.175851e+00	-4.480238e+00	-5.070429e+00	-4.480238e+00	-5.000000e+00
4.283739347172501e-03	-3.085554e+00	-4.264948e+00	-5.070491e+00	-4.264948e+00	-5.000000e+00
4.285320640927120e-03	-2.968199e+00	-3.985059e+00	-5.070440e+00	-3.985059e+00	-5.000000e+00
4.286642131990982e-03	-2.856552e+00	-3.720877e+00	-5.070482e+00	-3.720877e+00	-5.000000e+00
4.287978933895700e-03	-2.732528e+00	-3.427557e+00	-5.070448e+00	-3.427557e+00	-5.000000e+00
4.289187794401578e-03	-2.611306e+00	-3.141441e+00	-5.070475e+00	-3.141441e+00	-5.000000e+00
4.290550257365394e-03	-2.465082e+00	-2.797344e+00	-5.070454e+00	-2.797344e+00	-5.000000e+00
4.292558777604297e-03	-2.233741e+00	-2.253484e+00	-5.070471e+00	-2.253484e+00	-5.000000e+00
4.294807683625688e-03	-1.955961e+00	-1.602432e+00	-5.070456e+00	-1.602432e+00	-5.000000e+00
4.297306522562969e-03	-1.630893e+00	-8.421475e-01	-5.070469e+00	-8.421475e-01	-5.000000e+00
4.300604602016897e-03	-1.188391e+00	1.898956e-01	-5.070457e+00	1.898956e-01	-5.000000e+00
4.304736286546521e-03	-6.391280e-01	1.466083e+00	-5.070468e+00	1.466083e+00	-5.000000e+00
4.311261204419784e-03	1.322042e-01	3.249916e+00	-5.070458e+00	3.249916e+00	-5.000000e+00
4.317551130333427e-03	6.614767e-01	4.462302e+00	-5.070468e+00	4.462302e+00	-5.000000e+00
4.323562387355410e-03	8.918799e-01	4.979616e+00	-5.070458e+00	4.979616e+00	-5.000000e+00
4.325964438193984e-03	9.007795e-01	4.990823e+00	-5.070467e+00	4.990823e+00	-5.000000e+00
4.328070041789745e-03	8.675880e-01	4.907266e+00	-5.070460e+00	4.907266e+00	-5.000000e+00
4.329859514007957e-03	8.110757e-01	4.768735e+00	-5.070466e+00	4.768735e+00	-5.000000e+00
4.331503656652385e-03	7.359244e-01	4.588317e+00	-5.070461e+00	4.588317e+00	-5.000000e+00
4.333181284401779e-03	6.375937e-01	4.353813e+00	-5.070466e+00	4.353813e+00	-5.000000e+00
4.335026834661086e-03	5.056853e-01	4.040124e+00	-5.070461e+00	4.040124e+00	-5.000000e+00
4.337194881872391e-03	3.205758e-01	3.602660e+00	-5.070465e+00	3.602660e+00	-5.000000e+00
4.339372610711891e-03	1.059151e-01	3.096059e+00	-5.070462e+00	3.096059e+00	-5.000000e+00
4.341611733371157e-03	-1.412461e-01	2.514931e+00	-5.070465e+00	2.514931e+00	-5.000000e+00
4.343881786217032e-03	-4.138827e-01	1.875102e+00	-5.070462e+00	1.875102e+00	-5.000000e+00
4.346316178910141e-03	-7.248868e-01	1.147001e+00	-5.070464e+00	1.147001e+00	-5.000000e+00
4.349092135701258e-03	-1.094095e+00	2.850593e-01	-5.070462e+00	2.850593e-01	-5.000000e+00
4.352763702383416e-03	-1.587668e+00	-8.638858e-01	-5.070464e+00	-8.638858e-01	-5.000000e+00
4.358800774862226e-03	-2.348273e+00	-2.626080e+00	-5.070463e+00	-2.626080e+00	-5.000000e+00
4.366514021791328e-03	-3.078394e+00	-4.305951e+00	-5.070464e+00	-4.305951e+00	-5.000000e+00
4.373096850706745e-03	-3.368962e+00	-4.964295e+00	-5.070463e+00	-4.964295e+00	-5.000000e+00
4.375789786960063e-03	-3.385079e+00	-4.993845e+00	-5.070464e+00	-4.993845e+00	-5.000000e+00
4.377785821101606e-03	-3.358329e+00	-4.923599e+00	-5.070463e+00	-4.923599e+00	-5.000000e+00
4.381027279647606e-03	-3.244490e+00	-4.645720e+00	-5.070464e+00	-4.645720e+00	-5.000000e+00
4.384044922172679e-03	-3.064442e+00	-4.214061e+00	-5.070463e+00	-4.214061e+00	-5.000000e+00
4.387583161440679e-03	-2.770481e+00	-3.517012e+00	-5.070464e+00	-3.517012e+00	-5.000000e+00
4.391531652901322e-03	-2.354369e+00	-2.536643e+00	-5.070463e+00	-2.536643e+00	-5.000000e+00
4.396245570158932e-03	-1.770829e+00	-1.168580e+00	-5.070464e+00	-1.168580e+00	-5.000000e+00
4.401798248828023e-03	-1.027895e+00	5.637353e-01	-5.070463e+00	5.637353e-01	-5.000000e+00
4.408185525909434e-03	-2.101906e-01	2.459679e+00	-5.070464e+00	2.459679e+00	-5.000000e+00
4.414826482478144e-03	4.645346e-01	4.012804e+00	-5.070463e+00	4.012804e+00	-5.000000e+00
4.421041626076229e-03	8.310313e-01	4.846151e+00	-5.070464e+00	4.846151e+00	-5.000000e+00
4.425003183725509e-03	9.031180e-01	5.000000e+00	-5.070463e+00	5.000000e+00	-5.000000e+00
4.426505184119230e-03	8.956028e-01	4.977656e+00	-5.070464e+00	4.977656e+00	-5.000000e+00
4.428949510024696e-03	8.432154e-01	4.846836e+00	-5.070463e+00	4.846836e+00	-5.000000e+00
4.431477454670928e-03	7.372708e-01	4.591581e+00	-5.070463e+00	4.591581e+00	-5.000000e+00
4.434063411714027e-03	5.775978e-01	4.210932e+00	-5.070463e+00	4.210932e+00	-5.000000e+00
4.437585723857783e-03	2.842453e-01	3.516440e+00	-5.070463e+00	3.516440e+00	-5.000000e+00
4.441426001758738e-03	-1.197756e-01	2.565189e+00	-5.070463e+00	2.565189e+00	-5.000000e+00
4.448885522718717e-03	-1.065251e+00	3.498373e-01	-5.070463e+00	3.498373e-01	-5.000000e+00
4.454930617016349e-03	-1.872889e+00	-1.524340e+00	-5.070463e+00	-1.524340e+00	-5.000000e+00
4.459504119204204e-03	-2.428405e+00	-2.811487e+00	-5.070463e+00	-2.811487e+00	-5.000000e+00
4.462935315495836e-03	-2.785099e+00	-3.630902e+00	-5.070463e+00	-3.630902e+00	-5.000000e+00
4.465216312620005e-03	-2.981808e+00	-4.084654e+00	-5.070463e+00	-4.084654e+00	-5.000000e+00
4.466825392394619e-03	-3.100098e+00	-4.354844e+00	-5.070463e+00	-4.354844e+00	-5.000000e+00
4.468098224934256e-03	-3.179846e+00	-4.537188e+00	-5.070463e+00	-4.537188e+00	-5.000000e+00
4.469455163633012e-03	-3.250811e+00	-4.699614e+00	-5.070463e+00	-4.699614e+00	-5.000000e+00
4.470796041341930e-03	-3.307166e+00	-4.826584e+00	-5.070463e+00	-4.826584e+00	-5.000000e+00
4.471891173106341e-03	-3.341855e+00	-4.904915e+00	-5.070463e+00	-4.904915e+00	-5.000000e+00
4.472862775688846e-03	-3.364513e+00	-4.954986e+00	-5.070463e+00	-4.954986e+00	-5.000000e+00
4.473859182334073e-03	-3.379703e+00	-4.987161e+00	-5.070463e+00	-4.987161e+00	-5.000000e+00
4.474991895976032e-03	-3.386644e+00	-5.000000e+00	-5.070463e+00	-5.000000e+00	-5.000000e+00
4.476496987884245e-03	-3.379450e+00	-4.977899e+00	-5.070463e+00	-4.977899e+00	-5.000000e+00
4.478043115155504e-03	-3.352343e+00	-4.908880e+00	-5.070463e+00	-4.908880e+00	-5.000000e+00
4.480049434606324e-03	-3.287780e+00	-4.750461e+00	-5.070463e+00	-4.750461e+00	-5.000000e+00
4.483142840150224e-03	-3.125482e+00	-4.359739e+00	-5.070463e+00	-4.359739e+00	-5.000000e+00
4.488981289247394e-03	-2.632882e+00	-3.191647e+00	-5.070463e+00	-3.191647e+00	-5.000000e+00
4.496554133058405e-03	-1.730855e+00	-1.074113e+00	-5.070463e+00	-1.074113e+00	-5.000000e+00
4.500000000000001e-03	-1.269209e+00	2.273737e-13	-5.070463e+00	2.273737e-13	-5.000000e+00
4.500000100000000e-03	-1.269191e+00	3.141593e-05	-5.070463e+00	3.141593e-05	-4.000000e+00
4.500000300000000e-03	-1.269146e+00	9.424778e-05	-5.070463e+00	9.424778e-05	-2.000000e+00
4.500000625435679e-03	-1.269034e+00	1.964864e-04	-5.070463e+00	1.964864e-04	1.254357e+00
4.500000940813605e-03	-1.268881e+00	2.955653e-04	-5.070463e+00	2.955653e-04	4.408136e+00
4.500001000000000e-03	-1.268847e+00	3.141593e-04	-5.070463e+00	3.141593e-04	5.000000e+00
4.500001017755919e-03	-1.268837e+00	3.197374e-04	-5.070463e+00	3.197374e-04	5.000000e+00
4.500001088779595e-03	-1.268796e+00	3.420502e-04	-5.070463e+00	3.420502e-04	5.000000e+00
4.500001183477828e-03	-1.268741e+00	3.718005e-04	-5.070463e+00	3.718005e-04	5.000000e+00
4.500001372874297e-03	-1.268635e+00	4.313012e-04	-5.070463e+00	4.313012e-04	5.000000e+00
4.500001751667233e-03	-1.268429e+00	5.503025e-04	-5.070463e+00	5.503025e-04	5.000000e+00
4.500002509253104e-03	-1.268047e+00	7.883051e-04	-5.070463e+00	7.883051e-04	5.000000e+00
4.500004024424848e-03	-1.267383e+00	1.264310e-03	-5.070463e+00	1.264310e-03	5.000000e+00
4.500007054768335e-03	-1.266343e+00	2.216321e-03	-5.070463e+00	2.216321e-03	5.000000e+00
4.500010335079150e-03	-1.265501e+00	3.246861e-03	-5.070463e+00	3.246861e-03	5.000000e+00
4.500014794739545e-03	-1.264574e+00	4.647904e-03	-5.070463e+00	4.647904e-03	5.000000e+00
4.500019826791010e-03	-1.263652e+00	6.228768e-03	-5.070463e+00	6.228768e-03	5.000000e+00
4.500026142982101e-03	-1.262558e+00	8.213056e-03	-5.070463e+00	8.213056e-03	5.000000e+00
4.500033280130633e-03	-1.261336e+00	1.045525e-02	-5.070463e+00	1.045525e-02	5.000000e+00
4.500046029523664e-03	-1.259087e+00	1.446058e-02	-5.070463e+00	1.446058e-02	5.000000e+00
4.500071528309725e-03	-1.254226e+00	2.247121e-02	-5.070463e+00	2.247121e-02	5.000000e+00
4.500116663159864e-03	-1.244671e+00	3.665048e-02	-5.070463e+00	3.665048e-02	5.000000e+00
4.500169893039845e-03	-1.232433e+00	5.337246e-02	-5.070463e+00	5.337246e-02	5.000000e+00
4.500238976428848e-03	-1.215783e+00	7.507384e-02	-5.070463e+00	7.507384e-02	5.000000e+00
4.500293135764102e-03	-1.202398e+00	9.208611e-02	-5.070463e+00	9.208611e-02	5.000000e+00
4.500352194912537e-03	-1.187650e+00	1.106363e-01	-5.070463e+00	1.106363e-01	5.000000e+00
4.500383651725369e-03	-1.179783e+00	1.205161e-01	-5.070463e+00	1.205161e-01	5.000000e+00
4.500414915716120e-03	-1.172008e+00	1.303349e-01	-5.070463e+00	1.303349e-01	5.000000e+00
4.500440788188976e-03	-1.165704e+00	1.384600e-01	-5.070463e+00	1.384600e-01	5.000000e+00
4.500456854832500e-03	-1.161823e+00	1.435055e-01	-5.070463e+00	1.435055e-01	5.000000e+00
4.500473328677175e-03	-1.157784e+00	1.486787e-01	-5.070463e+00	1.486787e-01	5.000000e+00
4.500493019264241e-03	-1.152870e+00	1.548618e-01	-5.070463e+00	1.548618e-01	5.000000e+00
4.500513846644003e-03	-1.147613e+00	1.614016e-01	-5.070463e+00	1.614016e-01	5.000000e+00
4.500549973718762e-03	-1.138493e+00	1.727450e-01	-5.070463e+00	1.727450e-01	5.000000e+00
4.500587006494733e-03	-1.129167e+00	1.843717e-01	-5.070463e+00	1.843717e-01	5.000000e+00
4.500629728301772e-03	-1.118433e+00	1.977834e-01	-5.070463e+00	1.977834e-01	5.000000e+00
4.500666184011444e-03	-1.109290e+00	2.092268e-01	-5.070463e+00	2.092268e-01	5.000000e+00
4.500700534618381e-03	-1.100684e+00	2.200084e-01	-5.070463e+00	2.200084e-01	5.000000e+00
4.500734939483907e-03	-1.092087e+00	2.308060e-01	-5.070463e+00	2.308060e-01	5.000000e+00
4.500773316946884e-03	-1.082894e+00	2.428491e-01	-5.070463e+00	2.428491e-01	5.000000e+00
4.500823457597625e-03	-1.074292e+00	2.585814e-01	-5.070463e+00	2.585814e-01	5.000000e+00
4.500873744349815e-03	-1.072523e+00	2.743570e-01	-5.070463e+00	2.743570e-01	5.000000e+00
4.500932348424493e-03	-1.078309e+00	2.927384e-01	-5.070463e+00	2.927384e-01	5.000000e+00
4.501006520659282e-03	-1.092042e+00	3.159971e-01	-5.070463e+00	3.159971e-01	5.000000e+00
4.501081075956216e-03	-1.108952e+00	3.393689e-01	-5.070463e+00	3.393689e-01	5.000000e+00
4.501151585389998e-03	-1.125963e+00	3.614656e-01	-5.070463e+00	3.614656e-01	5.000000e+00
4.501240166469300e-03	-1.147785e+00	3.892156e-01	-5.070463e+00	3.892156e-01	5.000000e+00
4.501354678964920e-03	-1.176210e+00	4.250712e-01	-5.070463e+00	4.250712e-01	5.000000e+00
4.501556232494614e-03	-1.226279e+00	4.881262e-01	-5.070463e+00	4.881262e-01	5.000000e+00
4.501818766352187e-03	-1.291236e+00	5.701395e-01	-5.070463e+00	5.701395e-01	5.000000e+00
4.502203774495519e-03	-1.385101e+00	6.901259e-01	-5.070463e+00	6.901259e-01	5.000000e+00
4.502855755316957e-03	-1.531858e+00	8.923556e-01	-5.070463e+00	8.923556e-01	5.000000e+00
4.503404511632688e-03	-1.633377e+00	1.061421e+00	-5.070463e+00	1.061421e+00	5.000000e+00
4.504033141131068e-03	-1.723750e+00	1.253531e+00	-5.070463e+00	1.253531e+00	5.000000e+00
4.504392094476058e-03	-1.769356e+00	1.362370e+00	-5.070463e+00	1.362370e+00	5.000000e+00
4.504759641923070e-03	-1.816617e+00	1.473096e+00	-5.070463e+00	1.473096e+00	5.000000e+00
4.505182931764398e-03	-1.871538e+00	1.599639e+00	-5.070463e+00	1.599639e+00	5.000000e+00
4.506029511447054e-03	-1.980070e+00	1.849240e+00	-5.070463e+00	1.849240e+00	5.000000e+00
4.506855707282678e-03	-2.083735e+00	2.087793e+00	-5.070463e+00	2.087793e+00	5.000000e+00
4.508258589773747e-03	-2.254523e+00	2.479637e+00	-5.070463e+00	2.479637e+00	5.000000e+00
4.509731762281039e-03	-2.425364e+00	2.870337e+00	-5.070463e+00	2.870337e+00	5.000000e+00
4.511397311982410e-03	-2.606035e+00	3.282292e+00	-5.070463e+00	3.282292e+00	5.000000e+00
4.513420841361739e-03	-2.805077e+00	3.734063e+00	-5.070463e+00	3.734063e+00	5.000000e+00
4.515055377537925e-03	-2.947423e+00	4.055286e+00	-5.070463e+00	4.055286e+00	5.000000e+00
4.517209592634806e-03	-3.106961e+00	4.412874e+00	-5.070463e+00	4.412874e+00	5.000000e+00
4.520365557761354e-03	-3.278003e+00	4.789514e+00	-5.070463e+00	4.789514e+00	5.000000e+00
4.523628309370096e-03	-3.370675e+00	4.981441e+00	-5.070463e+00	4.981441e+00	5.000000e+00
4.525989101426030e-03	-3.382244e+00	4.990347e+00	-5.070463e+00	4.990347e+00	5.000000e+00
4.528110172211177e-03	-3.352736e+00	4.904833e+00	-5.070463e+00	4.904833e+00	5.000000e+00
4.531551937026861e-03	-3.226183e+00	4.582269e+00	-5.070463e+00	4.582269e+00	5.000000e+00
4.537053343817089e-03	-2.837312e+00	3.633351e+00	-5.070463e+00	3.633351e+00	5.000000e+00
4.540691250870165e-03	-2.472430e+00	2.760521e+00	-5.070463e+00	2.760521e+00	5.000000e+00
4.542997965518473e-03	-2.207083e+00	2.129475e+00	-5.070463e+00	2.129475e+00	5.000000e+00
4.545693395459305e-03	-1.871643e+00	1.336509e+00	-5.070463e+00	1.336509e+00	5.000000e+00
4.547215905087901e-03	-1.673416e+00	8.701953e-01	-5.070463e+00	8.701953e-01	5.000000e+00
4.548666040726681e-03	-1.481060e+00	4.185852e-01	-5.070463e+00	4.185852e-01	5.000000e+00
4.550017645914310e-03	-1.299838e+00	-5.543626e-03	-5.070463e+00	-5.543626e-03	5.000000e+00
4.551713001047254e-03	-1.072136e+00	-5.371167e-01	-5.070463e+00	-5.371167e-01	5.000000e+00
4.553162355295490e-03	-8.786124e-01	-9.869589e-01	-5.070463e+00	-9.869589e-01	5.000000e+00
4.554688624430443e-03	-6.781815e-01	-1.451761e+00	-5.070463e+00	-1.451761e+00	5.000000e+00
4.557011063699898e-03	-3.837523e-01	-2.132041e+00	-5.070463e+00	-2.132041e+00	5.000000e+00
4.560920297705768e-03	6.743764e-02	-3.167787e+00	-5.070463e+00	-3.167787e+00	5.000000e+00
4.565783489947792e-03	5.158520e-01	-4.184804e+00	-5.070463e+00	-4.184804e+00	5.000000e+00
4.571219909282854e-03	8.216592e-01	-4.859634e+00	-5.070463e+00	-4.859634e+00	5.000000e+00
4.573427224668343e-03	8.785813e-01	-4.975606e+00	-5.070463e+00	-4.975606e+00	5.000000e+00
4.574814260741874e-03	8.969384e-01	-4.999660e+00	-5.070463e+00	-4.999660e+00	5.000000e+00
4.575377702899790e-03	9.017198e-01	-4.998592e+00	-5.070463e+00	-4.998592e+00	5.000000e+00
4.575987429720213e-03	9.036716e-01	-4.990380e+00	-5.070463e+00	-4.990380e+00	5.000000e+00
4.576640746566114e-03	9.015407e-01	-4.973454e+00	-5.070462e+00	-4.973454e+00	5.000000e+00
4.577478130651141e-03	8.932139e-01	-4.939512e+00	-5.066362e+00	-4.939512e+00	5.000000e+00
4.578428461607295e-03	8.747084e-01	-4.884437e+00	-5.050934e+00	-4.884437e+00	5.000000e+00
4.579725843443981e-03	8.331212e-01	-4.781191e+00	-5.005292e+00	-4.781191e+00	5.000000e+00
4.581197651017641e-03	7.697300e-01	-4.625666e+00	-4.901865e+00	-4.625666e+00	5.000000e+00
4.582248709089693e-03	7.155541e-01	-4.490316e+00	-4.765497e+00	-4.490316e+00	5.000000e+00
4.583321450896248e-03	6.503957e-01	-4.331992e+00	-4.534315e+00	-4.331992e+00	5.000000e+00
4.584448095183463e-03	5.730013e-01	-4.144547e+00	-4.250669e+00	-4.144547e+00	5.000000e+00
4.586105846417303e-03	4.431906e-01	-3.831285e+00	-3.837732e+00	-3.831285e+00	5.000000e+00
4.586861765001495e-03	3.776121e-01	-3.674434e+00	-3.647556e+00	-3.674434e+00	5.000000e+00
4.587511107478771e-03	3.186243e-01	-3.533066e+00	-3.485969e+00	-3.533066e+00	5.000000e+00
4.587941070066101e-03	2.781003e-01	-3.436208e+00	-3.378031e+00	-3.436208e+00	5.000000e+00
4.588334666129089e-03	2.400153e-01	-3.345342e+00	-3.279828e+00	-3.345342e+00	5.000000e+00
4.588488080376409e-03	2.249316e-01	-3.309367e+00	-3.241407e+00	-3.309367e+00	5.000000e+00
4.588637833816755e-03	2.100782e-01	-3.273955e+00	-3.203966e+00	-3.273955e+00	5.000000e+00
4.588742146424932e-03	1.996584e-01	-3.249116e+00	-3.177885e+00	-3.249116e+00	5.000000e+00
